0,watch_tv_1,"{'user': 'Alien', 'text': 'How are you doing today?', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'I am good, thank you for asking', 'intent': 'Extend_greetings'}"
0,using_microwave_0,"{'user': 'Human', 'text': ""That's correct"", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': ""I'm closing it now"", 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Alien', 'text': ""I'm closing it now"", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Go to the dinner table, we'll prepare the salmon"", 'intent': 'Inform_next_step'}"
0,using_microwave_0,"{'user': 'Human', 'text': ""Go to the dinner table, we'll prepare the salmon"", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok got it, going there now', 'intent': 'Inform_understanding'}"
0,using_microwave_0,"{'user': 'Alien', 'text': 'Ok got it, going there now', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What do I do with the salmon now?', 'intent': 'Ask_next_step'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'What do I do with the salmon now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Put the salmon down on the table', 'intent': 'Inform_next_step'}"
0,using_microwave_0,"{'user': 'Human', 'text': 'Put the salmon down on the table', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok got it', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Ok got it', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Now come back here and help me decide what else to cook', 'intent': 'Inform_next_step'}"
0,using_microwave_0,"{'user': 'Human', 'text': 'Now come back here and help me decide what else to cook', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok coming there now', 'intent': 'Inform_understanding'}"
0,using_microwave_0,"{'user': 'Alien', 'text': 'Ok coming there now', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I want to try some other food with this salmon', 'intent': 'Casual_response'}"
0,using_microwave_0,"{'user': 'Alien', 'text': 'Ok coming there now', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I want to try some other food with this salmon', 'intent': 'Casual_response'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'Hi! How are you doing?', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': 'I am doing good, what am I learning about today?', 'intent': 'Extend_greetings'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'I am doing good, what am I learning about today?', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': ""I'm going to teach how to watch TV, it's in the living room!"", 'intent': 'Inform_action'}"
1,watch_tv_2,"{'user': 'Human', 'text': ""I'm going to teach how to watch TV, it's in the living room!"", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay what do I have to do to watch TV?', 'intent': 'Ask_guidence'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'Okay what do I have to do to watch TV?', 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'The Tv is the living room. Let`s walk over there!', 'intent': 'Inform_location'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'The Tv is the living room. Let`s walk over there!', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Now that we are in the living room is this the TV?', 'intent': 'Display_confusion'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'Now that we are in the living room is this the TV?', 'intent': 'Display_confusion'}","{'user': 'Human', 'text': 'No that is a computer, the TV i s over there!', 'intent': 'Inform_incorrect_object'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'No that is a computer, the TV i s over there!', 'intent': 'Inform_incorrect_object'}","{'user': 'Human', 'text': 'The TV is the bigger screen!', 'intent': 'Inform_location'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'The TV is the bigger screen!', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Okay I understand that this is not the TV, I want to go to the bigger screen in the middle of the room. ', 'intent': 'Inform_observation'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'Okay I understand that this is not the TV, I want to go to the bigger screen in the middle of the room. ', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Yes! You can walk to it now!', 'intent': 'Inform_next_step'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'Yes! You can walk to it now!', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay, Now that I am over here what should I do now?', 'intent': 'Ask_guidence'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'Okay, Now that I am over here what should I do now?', 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'You have to click the button to turn it on.', 'intent': 'Inform_action'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'You have to click the button to turn it on.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay I will click the button now.', 'intent': 'Inform_understanding'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Okay I will click the button now.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Okay, now that the tv is on, what do I have to do now?', 'intent': 'Ask_next_step'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'Okay, now that the tv is on, what do I have to do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Walk over to the couch and start watching the TV!', 'intent': 'Inform_action'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'Walk over to the couch and start watching the TV!', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay, I will walk over to the couch now', 'intent': 'Inform_understanding'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Okay, I will walk over to the couch now', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'We usually sit on the couch and relax when watching TV!', 'intent': 'Inform_action'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'We usually sit on the couch and relax when watching TV!', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay, I will sit down when I watch TV.', 'intent': 'Inform_understanding'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Okay, I will sit down when I watch TV.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Now what do I do?', 'intent': 'Ask_next_step'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'Now what do I do?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Just enjoy it and watch TV!', 'intent': 'Inform_action'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'Just enjoy it and watch TV!', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'When you`re done you can walk over to the TV and turn it off. ', 'intent': 'Inform_next_step'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'When you`re done you can walk over to the TV and turn it off. ', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay I will walk over to the TV now.', 'intent': 'Inform_understanding'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Okay I will walk over to the TV now.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I am getting confused on how I turn off the TV.', 'intent': 'Display_confusion'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'I am getting confused on how I turn off the TV.', 'intent': 'Display_confusion'}","{'user': 'Human', 'text': 'You need to press the same button you used to turn it on!', 'intent': 'Inform_action'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'You need to press the same button you used to turn it on!', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay I will turn off the TV now.', 'intent': 'Inform_understanding'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Okay I will turn off the TV now.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Good job! Let`s walk back to the kitchen!', 'intent': 'Inform_location'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'Good job! Let`s walk back to the kitchen!', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Okay, I will follow you to the kitchen!', 'intent': 'Inform_get_started'}"
1,watch_tv_2,"{'user': 'Alien', 'text': 'Okay, I will follow you to the kitchen!', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'I`t was good to meet you Zara!', 'intent': 'Extend_goodbyes'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'I`t was good to meet you Zara!', 'intent': 'Extend_goodbyes'}","{'user': 'Alien', 'text': 'You too, thank you for the help!', 'intent': 'Extend_goodbyes'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'I`t was good to meet you Zara!', 'intent': 'Extend_goodbyes'}","{'user': 'Alien', 'text': 'You too, thank you for the help!', 'intent': 'Extend_goodbyes'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Hey, How are you doing today Zara?', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': ""Hey! I'm great, how are you?"", 'intent': 'Extend_greetings'}"
0,using_oven_1,"{'user': 'Alien', 'text': ""Hey! I'm great, how are you?"", 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'Today, I am going to teach you how to use the oven to bake bread.', 'intent': 'Inform_action'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Today, I am going to teach you how to use the oven to bake bread.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Cool! What should I do first?', 'intent': 'Ask_next_step'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'Cool! What should I do first?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'First you are going to want to walk over to the oven.', 'intent': 'Inform_next_step'}"
0,using_oven_1,"{'user': 'Human', 'text': 'First you are going to want to walk over to the oven.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Okay let's go!"", 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Alien', 'text': ""Okay let's go!"", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Now that you are at the oven, you are going to want to open it.', 'intent': 'Inform_next_step'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Now that you are at the oven, you are going to want to open it.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'How do I open the oven?', 'intent': 'Ask_about_action'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'How do I open the oven?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'You can open the Oven by pulling the handle.', 'intent': 'Inform_action'}"
0,using_oven_1,"{'user': 'Human', 'text': 'You can open the Oven by pulling the handle.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Okay I'll open it!"", 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Alien', 'text': ""Okay I'll open it!"", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What do I do next?', 'intent': 'Ask_next_step'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'What do I do next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Now you are going to want to get a piece of bread.', 'intent': 'Inform_action'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Now you are going to want to get a piece of bread.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Where is the bread?', 'intent': 'Ask_about_location'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'Where is the bread?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'You can get a piece of bread from the toaster.', 'intent': 'Inform_location'}"
0,using_oven_1,"{'user': 'Human', 'text': 'You can get a piece of bread from the toaster.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': ""Okay! I'll go get it!"", 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Alien', 'text': ""Okay! I'll go get it!"", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is this the toaster?', 'intent': 'Ask_guidence'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'Is this the toaster?', 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'Yes, that is the toaster.', 'intent': 'Inform_object'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Yes, that is the toaster.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'What should I do with the toaster?', 'intent': 'Ask_next_step'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'What should I do with the toaster?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Now grab a piece of bread out of the toaster.', 'intent': 'Inform_next_step'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Now grab a piece of bread out of the toaster.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Alright I'll get one!"", 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Alien', 'text': ""Alright I'll get one!"", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What do I do next?', 'intent': 'Ask_next_step'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'What do I do next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Now you need to take the piece of bread back over to the oven.', 'intent': 'Inform_next_step'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Now you need to take the piece of bread back over to the oven.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Do you remember where the oven is?', 'intent': 'Ask_know_location'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Do you remember where the oven is?', 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': ""Yes I remember! I'll walk over to the oven"", 'intent': 'Yes-no_positive'}"
1,using_oven_1,"{'user': 'Alien', 'text': ""Yes I remember! I'll walk over to the oven"", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Now you are going to want to place the bread in the oven.', 'intent': 'Inform_next_step'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Now you are going to want to place the bread in the oven.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Where in the oven should I place the bread?', 'intent': 'Ask_about_location'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'Where in the oven should I place the bread?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'You can place the bread on the rack in the oven.', 'intent': 'Inform_location'}"
0,using_oven_1,"{'user': 'Human', 'text': 'You can place the bread on the rack in the oven.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Do you understand what you need to do now?', 'intent': 'Ask_know_next_step'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Do you understand what you need to do now?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': ""I'm confused...  I don't know what should I do now"", 'intent': 'Inform_confused'}"
0,using_oven_1,"{'user': 'Alien', 'text': ""I'm confused...  I don't know what should I do now"", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Well you are going to want to close the oven now.', 'intent': 'Inform_next_step'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Well you are going to want to close the oven now.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Do you know how to close the oven?', 'intent': 'Ask_know_action'}"
0,using_oven_1,"{'user': 'Human', 'text': 'Do you know how to close the oven?', 'intent': 'Ask_know_action'}","{'user': 'Alien', 'text': ""I don't think I do "", 'intent': 'Yes-no_negative'}"
1,using_oven_1,"{'user': 'Alien', 'text': ""I don't think I do "", 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'How do I close the oven?', 'intent': 'Ask_guidence'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'How do I close the oven?', 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'You can close the oven by grabbing the handle and pushing the oven shut.', 'intent': 'Inform_next_step'}"
0,using_oven_1,"{'user': 'Human', 'text': 'You can close the oven by grabbing the handle and pushing the oven shut.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay! Am I doing it correctly?', 'intent': 'Ask_guidence'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'Okay! Am I doing it correctly?', 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'Yes! you correctly shut the oven.', 'intent': 'Yes-no_positive'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Yes! you correctly shut the oven.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'What do we do now?', 'intent': 'Ask_next_step'}"
0,using_oven_1,"{'user': 'Alien', 'text': 'What do we do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'We must wait for the bread to cook.', 'intent': 'Inform_next_step'}"
0,using_oven_1,"{'user': 'Human', 'text': 'We must wait for the bread to cook.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'What do I do now that is ready?', 'intent': 'Ask_next_step'}"
